API Well Number,Year,Operator,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type
31013189230000,2005,"Kastle Resources Enterprises, Inc.",0.0,2126.0,25.0,9.0,Gas Development
31013189230000,2006,"Kastle Resources Enterprises, Inc.",,1653.0,0.0,12.0,Gas Development
31013189230000,2007,"Kastle Resources Enterprises, Inc.",,2031.0,20.0,12.0,Gas Development
31013189230000,2008,"Kastle Resources Enterprises, Inc.",0.0,2021.0,0.0,12.0,Gas Development
31013189230000,2009,"Kastle Resources Enterprises, Inc.",,1835.0,0.0,12.0,Gas Development
31013189230000,2010,"Kastle Resources Enterprises, Inc.",,1502.0,0.0,12.0,Gas Development
31013189230000,2011,"Kastle Resources Enterprises, Inc.",,1394.0,0.0,12.0,Gas Development
31013189230000,2012,"Kastle Resources Enterprises, Inc.",0.0,1343.0,0.0,12.0,Gas Development
31013189230000,2013,"Kastle Resources Enterprises, Inc.",0.0,1381.0,0.0,12.0,Gas Development
31013189230000,2014,"Kastle Resources Enterprises, Inc.",0.0,1727.0,0.0,12.0,Gas Development
31013189230000,2015,"Kastle Resources Enterprises, Inc.",0.0,1228.0,0.0,12.0,Gas Development
31013189230000,2016,"Kastle Resources Enterprises, Inc.",0.0,743.0,0.0,12.0,Gas Development
31013189230000,2017,PPP Future Development Inc.,0.0,1037.0,0.0,12.0,Gas Development
31013189230000,2018,PPP Future Development Inc.,0.0,1057.0,0.0,12.0,Gas Development
31013189230000,2019,PPP Future Development Inc.,0.0,982.0,0.0,12.0,Gas Development
31013189240000,1986,"Trahan Petroleum, Inc.",0.0,1391.0,0.0,12.0,Not Listed
31013189240000,1987,"Trahan Petroleum, Inc.",0.0,911.0,0.0,7.0,Not Listed
31013189240000,1988,"Trahan Petroleum, Inc.",0.0,1001.0,0.0,10.0,GD
31013189240000,1989,"Trahan Petroleum, Inc.",0.0,640.0,0.0,10.0,GD
31013189240000,1990,"Trahan Petroleum, Inc.",0.0,324.0,0.0,7.0,GD
31013189240000,1991,"Trahan Petroleum, Inc.",0.0,398.0,0.0,8.0,GD
31013189240000,1992,"Trahan Petroleum, Inc.",0.0,721.0,0.0,12.0,GD
31013189240000,1993,"Trahan Petroleum, Inc.",0.0,640.0,0.0,12.0,GD
31013189240000,1994,"Trahan Petroleum, Inc.",0.0,713.0,0.0,12.0,GD
31013189240000,1995,"Trahan Petroleum, Inc.",0.0,322.0,0.0,12.0,GD
31013189240000,1996,"Trahan Petroleum, Inc.",0.0,456.0,0.0,12.0,GD
31013189240000,1997,"Trahan Petroleum, Inc.",0.0,365.0,0.0,12.0,GD
31013189240000,1998,"Trahan Petroleum, Inc.",0.0,1101.0,0.0,12.0,GD
31013189240000,1999,"Trahan Petroleum, Inc.",0.0,702.0,0.0,12.0,GD
31013189240000,2000,"Kastle Resources Enterprises, Inc.",,891.66,115.0,9.0,Gas Development
31013189240000,2001,"Kastle Resources Enterprises, Inc.",,2100.32,0.0,12.0,Gas Development
31013189240000,2002,"Kastle Resources Enterprises, Inc.",,1894.15,0.0,,Gas Development
31013189240000,2003,"Kastle Resources Enterprises, Inc.",,1496.37,0.0,,Gas Development
31013189240000,2004,"Kastle Resources Enterprises, Inc.",,1459.0,0.0,12.0,Gas Development
31013189240000,2005,"Kastle Resources Enterprises, Inc.",0.0,1703.0,0.0,9.0,Gas Development
31013189240000,2006,"Kastle Resources Enterprises, Inc.",,1369.0,0.0,12.0,Gas Development
31013189240000,2007,"Kastle Resources Enterprises, Inc.",,1443.0,0.0,12.0,Gas Development
31013189240000,2008,"Kastle Resources Enterprises, Inc.",0.0,2187.0,0.0,12.0,Gas Development
31013189240000,2009,"Kastle Resources Enterprises, Inc.",,1604.0,25.0,12.0,Gas Development
31013189240000,2010,"Kastle Resources Enterprises, Inc.",,1319.0,20.0,12.0,Gas Development
31013189240000,2011,"Kastle Resources Enterprises, Inc.",,856.0,0.0,12.0,Gas Development
31013189240000,2012,"Kastle Resources Enterprises, Inc.",0.0,1224.0,0.0,12.0,Gas Development
31013189240000,2013,"Kastle Resources Enterprises, Inc.",0.0,1571.0,0.0,12.0,Gas Development
31013189240000,2014,"Kastle Resources Enterprises, Inc.",0.0,1504.0,0.0,12.0,Gas Development
31013189240000,2015,"Kastle Resources Enterprises, Inc.",0.0,1189.0,0.0,12.0,Gas Development
31013189240000,2016,"Kastle Resources Enterprises, Inc.",0.0,631.0,0.0,12.0,Gas Development
31013189240000,2017,PPP Future Development Inc.,0.0,439.0,0.0,12.0,Gas Development
31013189240000,2018,PPP Future Development Inc.,0.0,786.0,0.0,12.0,Gas Development
31013189240000,2019,PPP Future Development Inc.,0.0,686.0,0.0,11.0,Gas Development
31013189270000,1985,"Templeton Energy, Inc.",0.0,0.0,0.0,0.0,GD
31013189270000,1986,"Templeton Energy, Inc.",0.0,0.0,0.0,0.0,Not Listed
31013189270000,1987,"Templeton Energy, Inc.",0.0,0.0,0.0,0.0,Not Listed
31013189270000,1988,TGX Corp.,0.0,0.0,0.0,0.0,GD
31013189270000,1990,TGX Corp.,0.0,0.0,0.0,0.0,GD
31013189270000,1991,TGX Corp.,0.0,0.0,0.0,0.0,GD
31013189270000,1992,TGX Corp.,0.0,0.0,0.0,0.0,GD
31013189270000,1993,TGX Corp.,0.0,0.0,770.0,0.0,GD
31013189270000,1994,Belden & Blake Corporation,0.0,7808.0,59.0,5.0,GD
31013189270000,1995,Belden & Blake Corporation,0.0,9182.0,182.0,12.0,GD
31013189270000,1996,Belden & Blake Corporation,0.0,6509.0,108.0,12.0,Not Listed
31013189270000,1997,Belden & Blake Corporation,0.0,8156.0,68.0,12.0,GD
31013189270000,1998,Belden & Blake Corporation,0.0,5523.0,38.0,12.0,GD
31013189270000,1999,Belden & Blake Corporation,0.0,4501.0,10.0,12.0,GD
31013189270000,2000,Belden & Blake Corporation,0.0,3367.0,12.0,12.0,Gas Development
31013189270000,2001,Belden & Blake Corporation,0.0,4216.0,0.0,12.0,Gas Development
31013189270000,2002,Belden & Blake Corporation,0.0,3959.0,0.0,12.0,Gas Development
31013189270000,2003,Great Lakes Energy Partners,0.0,2275.0,0.0,12.0,Gas Development
31013189270000,2004,Great Lakes Energy Partners,0.0,1256.0,70.0,10.0,Gas Development
31013189270000,2005,Great Lakes Energy Partners,0.0,1280.0,0.0,11.0,Gas Development
31013189270000,2006,Great Lakes Energy Partners,0.0,1073.0,0.0,10.0,Gas Development
31013189270000,2007,Great Lakes Energy Partners,0.0,1092.0,0.0,11.0,Gas Development
31013189270000,2008,"Range Resources-Appalachia, LLC",0.0,1742.0,0.0,12.0,Gas Development
31013189270000,2009,"Range Resources-Appalachia, LLC",0.0,1960.0,0.0,12.0,Gas Development
31013189270000,2010,Empire Energy E&P LLC,,1473.0,0.0,12.0,Gas Development
31013189270000,2011,Empire Energy E&P LLC,,1881.0,75.0,12.0,Gas Development
31013189270000,2012,Empire Energy E&P LLC,,1339.0,17.0,12.0,Gas Development
31013189270000,2013,Empire Energy E&P LLC,0.0,1797.0,2.0,12.0,Gas Development
31013189270000,2014,Empire Energy E&P LLC,0.0,1386.0,0.0,12.0,Gas Development
31013189270000,2015,Empire Energy E&P LLC,0.0,446.0,0.0,12.0,Gas Development
31013189270000,2016,Empire Energy E&P LLC,0.0,765.0,0.0,12.0,Gas Development
31013189270000,2017,Empire Energy E&P LLC,0.0,268.0,0.0,12.0,Gas Development
31013189270000,2018,Empire Energy E&P LLC,0.0,299.0,0.0,12.0,Gas Development
31013189270000,2019,Empire Energy E&P LLC,0.0,407.0,0.0,12.0,Gas Development
31013189280000,1985,"Templeton Energy, Inc.",0.0,0.0,0.0,0.0,GD
31013189280000,1986,"Templeton Energy, Inc.",0.0,0.0,0.0,0.0,Not Listed
31013189280000,1987,"Templeton Energy, Inc.",0.0,0.0,0.0,0.0,Not Listed
31013189280000,1988,TGX Corp.,0.0,4337.0,0.0,5.0,GD
31013189280000,1989,TGX Corp.,0.0,7109.0,2.0,11.0,GD
31013189280000,1990,TGX Corp.,0.0,5030.0,130.0,12.0,GD
31013189280000,1991,TGX Corp.,0.0,4057.0,60.0,12.0,GD
31013189280000,1992,TGX Corp.,0.0,4452.0,41.0,12.0,GD
31013189280000,1993,TGX Corp.,0.0,3084.0,0.0,12.0,GD
31013189280000,1994,Belden & Blake Corporation,0.0,2825.0,21.0,12.0,GD
31013189280000,1995,Belden & Blake Corporation,0.0,2351.0,107.0,11.0,GD
31013189280000,1996,Belden & Blake Corporation,0.0,2575.0,63.0,12.0,Not Listed
31013189280000,1997,Belden & Blake Corporation,0.0,2458.0,10.0,12.0,GD
31013189280000,1998,Belden & Blake Corporation,0.0,2738.0,166.0,12.0,GD
31013189280000,1999,Belden & Blake Corporation,0.0,2595.0,36.0,12.0,GD
31013189280000,2000,Belden & Blake Corporation,0.0,1960.0,77.0,12.0,Gas Development
31013189280000,2001,Belden & Blake Corporation,0.0,2149.0,122.0,12.0,Gas Development
31013189280000,2002,Belden & Blake Corporation,0.0,3276.0,124.0,12.0,Gas Development
31013189280000,2003,Great Lakes Energy Partners,0.0,1578.0,50.0,12.0,Gas Development
31013189280000,2004,Great Lakes Energy Partners,0.0,1154.0,95.0,10.0,Gas Development
31013189280000,2005,Great Lakes Energy Partners,0.0,782.0,95.0,11.0,Gas Development
31013189280000,2006,Great Lakes Energy Partners,0.0,472.0,0.0,10.0,Gas Development
31013189280000,2007,Great Lakes Energy Partners,0.0,639.0,0.0,8.0,Gas Development
31013189280000,2008,"Range Resources-Appalachia, LLC",0.0,1318.0,0.0,10.0,Gas Development
31013189280000,2009,"Range Resources-Appalachia, LLC",0.0,1393.0,0.0,11.0,Gas Development
31013189280000,2010,Empire Energy E&P LLC,,1082.0,7.0,12.0,Gas Development
31013189280000,2011,Empire Energy E&P LLC,,1811.0,80.0,10.0,Gas Development
31013189280000,2012,Empire Energy E&P LLC,,1101.0,127.0,12.0,Gas Development
31013189280000,2013,Empire Energy E&P LLC,0.0,1245.0,103.0,12.0,Gas Development
31013189280000,2014,Empire Energy E&P LLC,0.0,1416.0,70.0,7.0,Gas Development
31013189280000,2015,Empire Energy E&P LLC,0.0,399.0,0.0,4.0,Gas Development
31013189280000,2016,Empire Energy E&P LLC,0.0,1815.0,0.0,7.0,Gas Development
31013189280000,2017,Empire Energy E&P LLC,0.0,0.0,0.0,0.0,Gas Development
31013189280000,2018,Empire Energy E&P LLC,0.0,0.0,0.0,0.0,Gas Development
31013189280000,2019,Empire Energy E&P LLC,0.0,295.0,23.0,5.0,Gas Development
31013189290000,1986,"Empire Exploration, Inc.",0.0,2642.0,63.0,12.0,Not Listed
31013189290000,1987,"Empire Exploration, Inc.",0.0,1388.0,4.0,12.0,Not Listed
31013189290000,1988,"Empire Exploration, Inc.",0.0,1865.0,14.0,12.0,GD
31013189290000,1989,"Empire Exploration, Inc.",0.0,1781.0,0.0,11.0,GD
31013189290000,1990,"Empire Exploration, Inc.",0.0,1084.0,0.0,8.0,GD
31013189290000,1991,"Stelmach, Leo M.",0.0,0.0,0.0,0.0,GD
31013189290000,2000,"Stelmach, Leo M.",,,,,Gas Development
31013189290000,2001,"Stelmach, Leo M.",,,,,Gas Development
31013189290000,2002,"Stelmach, Leo M.",,,,,Gas Development
31013189290000,2003,"Stelmach, Leo M.",,,,,Gas Development
31013189290000,2004,"Stelmach, Leo M.",,,,,Gas Development
31013189290000,2007,"Malvestuto, Robert",,0.0,0.0,12.0,Gas Development
31013189290000,2008,"Malvestuto, Robert",,0.0,0.0,12.0,Gas Development
31013189290000,2009,"Malvestuto, Robert",0.0,0.0,0.0,0.0,Gas Development
31013189290000,2010,"Malvestuto, Robert",0.0,0.0,0.0,0.0,Gas Development
31013189290000,2011,"Malvestuto, Robert",0.0,300.0,0.0,12.0,Gas Development
31013189290000,2012,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189290000,2013,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189290000,2014,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189290000,2015,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189290000,2016,"Malvestuto, Robert",0.0,1.0,5.0,12.0,Gas Development
31013189290000,2017,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189290000,2018,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189290000,2019,"Malvestuto, Robert",0.0,1.0,0.0,12.0,Gas Development
31013189300000,1986,Berea Oil & Gas Corp.,0.0,55155.0,0.0,12.0,Not Listed
31013189300000,1987,Berea Oil & Gas Corp.,0.0,32999.0,117.0,12.0,Not Listed
31013189300000,1988,Berea Oil & Gas Corp.,0.0,19393.0,78.0,12.0,GD
31013189300000,1989,Berea Oil & Gas Corp.,0.0,15479.0,1.0,12.0,GD
31013189300000,1990,Berea Oil & Gas Corp.,0.0,17662.0,30.0,12.0,GD
31013189300000,1991,Berea Oil & Gas Corp.,0.0,14727.0,0.0,12.0,GD
31013189300000,1992,"Oil, Gas & Land Services, Inc.",0.0,11610.0,145.0,12.0,GD
31013189300000,1993,"Oil, Gas & Land Services, Inc.",0.0,11157.0,0.0,12.0,GD
31013189300000,1994,"Oil, Gas & Land Services, Inc.",0.0,11949.0,80.0,12.0,GD
31013189300000,1995,"Oil, Gas & Land Services, Inc.",0.0,10610.0,77.0,12.0,GD
31013189300000,1996,"Oil, Gas & Land Services, Inc.",0.0,9335.0,90.0,12.0,GD
31013189300000,1997,"Oil, Gas & Land Services, Inc.",0.0,5942.0,45.0,9.0,GD
31013189300000,1998,"REI-NY, LLC",0.0,8212.0,0.0,12.0,GD
31013189300000,1999,"REI-NY, LLC",0.0,8530.0,0.0,12.0,GD
31013189300000,2000,"REI-NY, LLC",,6617.0,80.0,12.0,Gas Development
31013189300000,2001,"REI-NY, LLC",155.0,5732.0,0.0,12.0,Gas Development
31013189300000,2002,"REI-NY, LLC",0.0,4974.0,0.0,12.0,Gas Development
31013189300000,2003,"REI-NY, LLC",0.0,4689.0,20.0,12.0,Gas Development
31013189300000,2004,"REI-NY, LLC",0.0,4785.0,0.0,12.0,Gas Development
31013189300000,2005,"REI-NY, LLC",0.0,4393.0,45.0,12.0,Gas Development
31013189300000,2006,"REI-NY, LLC",0.0,4160.0,0.0,12.0,Gas Development
31013189300000,2007,"REI-NY, LLC",0.0,4017.0,0.0,12.0,Gas Development
31013189300000,2008,"REI-NY, LLC",0.0,3855.0,40.0,12.0,Gas Development
31013189300000,2009,"REI-NY, LLC",0.0,3163.0,0.0,12.0,Gas Development
31013189300000,2010,"REI-NY, LLC",0.0,3126.0,0.0,12.0,Gas Development
31013189300000,2011,"REI-NY, LLC",0.0,3070.0,0.0,12.0,Gas Development
31013189300000,2012,"REI-NY, LLC",0.0,2568.0,0.0,12.0,Gas Development
31013189300000,2013,"REI-NY, LLC",0.0,2436.0,47.0,12.0,Gas Development
31013189300000,2014,"REI-NY, LLC",0.0,1891.0,0.0,12.0,Gas Development
31013189300000,2015,"REI-NY, LLC",0.0,1645.0,0.0,11.0,Gas Development
31013189300000,2016,"REI-NY, LLC",0.0,1395.0,0.0,6.0,Gas Development
31013189300000,2017,"REI-NY, LLC",0.0,3937.0,0.0,12.0,Gas Development
31013189300000,2018,PPP Future Development Inc.,0.0,2297.0,0.0,12.0,Gas Development
31013189300000,2019,PPP Future Development Inc.,0.0,1575.0,0.0,10.0,Gas Development
31013189320000,1986,"Envirogas, Inc.",0.0,28553.0,0.0,12.0,Not Listed
31013189320000,1987,Walker Exploration & Production Corp.,0.0,18646.0,0.0,12.0,Not Listed
31013189320000,1989,Texas Meridian Operating Co.,0.0,7535.0,0.0,9.0,GD
31013189320000,1990,Texas Meridian Operating Co.,0.0,7208.0,146.0,12.0,GD
31013189320000,1991,Texas Meridian Operating Co.,0.0,4996.0,95.0,12.0,GD
31013189320000,1992,Transfuel Resources Co.,0.0,4885.0,0.0,12.0,GD
31013189320000,1993,Transfuel Resources Co.,0.0,4558.0,0.0,12.0,GD
31013189320000,1994,Transfuel Resources Co.,0.0,3801.0,0.0,12.0,GD
31013189320000,1995,Lomak Operating Company,0.0,3047.0,0.0,12.0,GD
31013189320000,1996,Lomak Operating Company,0.0,2688.0,0.0,12.0,GD
31013189320000,1997,Lomak Operating Company,0.0,2233.0,0.0,12.0,GD
31013189320000,1998,Lomak Operating Company,0.0,2021.0,0.0,12.0,GD
31013189320000,1999,Great Lakes Energy Partners,0.0,1705.0,0.0,12.0,GD
31013189320000,2000,Great Lakes Energy Partners,0.0,1588.0,0.0,12.0,Gas Development
31013189320000,2001,Great Lakes Energy Partners,,2708.0,,12.0,Gas Development
31013189320000,2002,Great Lakes Energy Partners,,1866.0,,12.0,Gas Development
31013189320000,2003,Great Lakes Energy Partners,0.0,1716.0,75.0,12.0,Gas Development
31013189320000,2004,Great Lakes Energy Partners,0.0,1631.0,25.0,12.0,Gas Development
31013189320000,2005,Great Lakes Energy Partners,0.0,1563.0,25.0,12.0,Gas Development
31013189320000,2006,Great Lakes Energy Partners,0.0,1386.0,25.0,12.0,Gas Development
31013189320000,2007,Great Lakes Energy Partners,0.0,1309.0,0.0,12.0,Gas Development
31013189320000,2008,"Range Resources-Appalachia, LLC",0.0,1366.0,0.0,12.0,Gas Development
31013189320000,2009,"Range Resources-Appalachia, LLC",0.0,1196.0,0.0,12.0,Gas Development
31013189320000,2010,Empire Energy E&P LLC,,1008.0,40.0,12.0,Gas Development
31013189320000,2011,Empire Energy E&P LLC,,1177.0,20.0,12.0,Gas Development
31013189320000,2012,Empire Energy E&P LLC,,1305.0,26.0,12.0,Gas Development
31013189320000,2013,Empire Energy E&P LLC,0.0,1219.0,13.0,12.0,Gas Development
31013189320000,2014,Empire Energy E&P LLC,0.0,1400.0,4.0,12.0,Gas Development
31013189320000,2015,Empire Energy E&P LLC,0.0,1241.0,21.0,12.0,Gas Development
31013189320000,2016,Empire Energy E&P LLC,0.0,1093.0,12.0,12.0,Gas Development
31013189320000,2017,Empire Energy E&P LLC,0.0,967.0,5.0,12.0,Gas Development
31013189320000,2018,Empire Energy E&P LLC,0.0,1449.0,0.0,12.0,Gas Development
31013189320000,2019,Empire Energy E&P LLC,0.0,1311.0,0.0,12.0,Gas Development
31013189350000,1986,"Envirogas, Inc.",0.0,5737.0,0.0,12.0,Not Listed
31013189350000,1987,Walker Exploration & Production Corp.,0.0,4731.0,0.0,12.0,Not Listed
31013189350000,1989,Texas Meridian Operating Co.,0.0,3326.0,0.0,8.0,GD
31013189350000,1990,Texas Meridian Operating Co.,0.0,3152.0,0.0,12.0,GD
31013189350000,1991,Texas Meridian Operating Co.,0.0,2381.0,25.0,12.0,GD
31013189350000,1992,Transfuel Resources Co.,0.0,2292.0,8.0,12.0,GD
31013189350000,1993,Transfuel Resources Co.,0.0,2113.0,6.0,12.0,GD
31013189350000,1994,Transfuel Resources Co.,0.0,1916.0,0.0,12.0,GD
31013189350000,1995,Lomak Operating Company,0.0,1716.0,0.0,12.0,GD
31013189350000,1996,Lomak Operating Company,0.0,1341.0,0.0,12.0,GD
31013189350000,1997,Lomak Operating Company,0.0,1374.0,0.0,12.0,GD
31013189350000,1998,Lomak Operating Company,0.0,1312.0,0.0,12.0,GD
31013189350000,1999,Great Lakes Energy Partners,0.0,1179.0,0.0,12.0,GD
31013189350000,2000,Great Lakes Energy Partners,0.0,1282.0,0.0,12.0,Gas Development
31013189350000,2001,Great Lakes Energy Partners,,1404.0,,12.0,Gas Development
31013189350000,2002,Great Lakes Energy Partners,,1554.0,,12.0,Gas Development
31013189350000,2003,Great Lakes Energy Partners,0.0,1194.0,0.0,12.0,Gas Development
31013189350000,2004,Great Lakes Energy Partners,0.0,1212.0,0.0,12.0,Gas Development
31013189350000,2005,Great Lakes Energy Partners,0.0,1166.0,0.0,12.0,Gas Development
31013189350000,2006,Great Lakes Energy Partners,0.0,1189.0,0.0,12.0,Gas Development
31013189350000,2007,Great Lakes Energy Partners,0.0,1075.0,0.0,12.0,Gas Development
31013189350000,2008,"Range Resources-Appalachia, LLC",0.0,1012.0,0.0,12.0,Gas Development
31013189350000,2009,"Range Resources-Appalachia, LLC",0.0,1260.0,0.0,12.0,Gas Development
31013189350000,2010,Empire Energy E&P LLC,,784.0,0.0,12.0,Gas Development
31013189350000,2011,Empire Energy E&P LLC,,913.0,0.0,12.0,Gas Development
31013189350000,2012,Empire Energy E&P LLC,,410.0,0.0,12.0,Gas Development
31013189350000,2013,Empire Energy E&P LLC,0.0,585.0,0.0,12.0,Gas Development
31013189350000,2014,Empire Energy E&P LLC,0.0,560.0,5.0,12.0,Gas Development
31013189350000,2015,Empire Energy E&P LLC,0.0,596.0,52.0,12.0,Gas Development
31013189350000,2016,Empire Energy E&P LLC,0.0,569.0,0.0,12.0,Gas Development
31013189350000,2017,Empire Energy E&P LLC,0.0,295.0,0.0,12.0,Gas Development
31013189350000,2018,Empire Energy E&P LLC,0.0,488.0,0.0,12.0,Gas Development
31013189350000,2019,Empire Energy E&P LLC,0.0,122.0,0.0,12.0,Gas Development
31013189360000,1986,"Envirogas, Inc.",0.0,10378.0,0.0,12.0,Not Listed
31013189360000,1987,"Envirogas, Inc.",0.0,6280.0,0.0,12.0,Not Listed
31013189360000,1988,"Envirogas, Inc.",0.0,4625.0,0.0,12.0,GD
31013189360000,1989,"Envirogas, Inc.",0.0,3970.0,2.0,12.0,GD
31013189360000,1990,"Envirogas, Inc.",0.0,2896.0,0.0,12.0,GD
31013189360000,1991,"Envirogas, Inc.",0.0,2698.0,0.0,12.0,GD
31013189360000,1992,Transfuel Resources Co.,0.0,2713.0,26.0,12.0,GD
31013189360000,1993,Transfuel Resources Co.,0.0,2874.0,13.0,12.0,GD
31013189360000,1994,Transfuel Resources Co.,0.0,2406.0,4.0,12.0,GD
31013189360000,1995,Lomak Operating Company,0.0,2069.0,0.0,12.0,GD
31013189360000,1996,Lomak Operating Company,0.0,1640.0,0.0,12.0,GD
31013189360000,1997,Lomak Operating Company,0.0,1915.0,0.0,12.0,GD
31013189360000,1998,Lomak Operating Company,0.0,1833.0,0.0,12.0,GD
31013189360000,1999,Great Lakes Energy Partners,0.0,1866.0,0.0,12.0,GD
31013189360000,2000,Great Lakes Energy Partners,0.0,1628.0,0.0,12.0,Gas Development
31013189360000,2001,Great Lakes Energy Partners,,1705.0,,12.0,Gas Development
31013189360000,2002,Great Lakes Energy Partners,,1791.0,,12.0,Gas Development
31013189360000,2003,Great Lakes Energy Partners,0.0,1446.0,0.0,12.0,Gas Development
31013189360000,2004,Great Lakes Energy Partners,0.0,1356.0,0.0,12.0,Gas Development
31013189360000,2005,Great Lakes Energy Partners,0.0,1247.0,0.0,12.0,Gas Development
31013189360000,2006,Great Lakes Energy Partners,0.0,1091.0,0.0,12.0,Gas Development
31013189360000,2007,Great Lakes Energy Partners,0.0,914.0,0.0,12.0,Gas Development
31013189360000,2008,"Range Resources-Appalachia, LLC",0.0,1022.0,0.0,12.0,Gas Development
31013189360000,2009,"Range Resources-Appalachia, LLC",0.0,1079.0,0.0,12.0,Gas Development
31013189360000,2010,Empire Energy E&P LLC,,809.0,0.0,11.0,Gas Development
31013189360000,2011,Empire Energy E&P LLC,,1053.0,0.0,12.0,Gas Development
31013189360000,2012,Empire Energy E&P LLC,,700.0,0.0,9.0,Gas Development
31013189360000,2013,Empire Energy E&P LLC,0.0,1117.0,0.0,12.0,Gas Development
31013189360000,2014,Empire Energy E&P LLC,0.0,1212.0,0.0,12.0,Gas Development
31013189360000,2015,Empire Energy E&P LLC,0.0,1051.0,0.0,12.0,Gas Development
31013189360000,2016,Empire Energy E&P LLC,0.0,1054.0,0.0,12.0,Gas Development
31013189360000,2017,Empire Energy E&P LLC,0.0,1064.0,0.0,12.0,Gas Development
